season,lg,player,player_id,age,team,pos,g,gs,mp,fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,trp_dbl
2023,NBA,T.J. McConnell,mccontj01,30.0,IND,PG,75,6.0,1526.0,283,521,0.543,26.0,59.0,0.441,257.0,462.0,0.556,0.568,58,68,0.853,45.0,189.0,234.0,397,81.0,10.0,143.0,105.0,650,1.0
2023,NBA,Jalen McDaniels,mcdanja01,25.0,2TM,SF,80,24.0,1913.0,281,617,0.455,77.0,232.0,0.332,204.0,385.0,0.53,0.518,116,138,0.841,63.0,283.0,346.0,130,83.0,34.0,93.0,209.0,755,0.0
2023,NBA,Jalen McDaniels,mcdanja01,25.0,CHO,SF,56,21.0,1494.0,221,494,0.447,65.0,202.0,0.322,156.0,292.0,0.534,0.513,88,104,0.846,44.0,226.0,270.0,111,66.0,29.0,80.0,158.0,595,0.0
2023,NBA,Jalen McDaniels,mcdanja01,25.0,PHI,SF,24,3.0,419.0,60,123,0.488,12.0,30.0,0.4,48.0,93.0,0.516,0.537,28,34,0.824,19.0,57.0,76.0,19,17.0,5.0,13.0,51.0,160,0.0
2023,NBA,Jaden McDaniels,mcdanja02,22.0,MIN,SF,79,79.0,2416.0,370,716,0.517,107.0,269.0,0.398,263.0,447.0,0.588,0.591,106,144,0.736,92.0,215.0,307.0,148,74.0,76.0,112.0,272.0,953,0.0
2023,NBA,Doug McDermott,mcderdo01,31.0,SAS,SF,64,0.0,1314.0,239,523,0.457,123.0,298.0,0.413,116.0,225.0,0.516,0.575,53,70,0.757,23.0,116.0,139.0,91,13.0,6.0,58.0,118.0,654,0.0
2023,NBA,JaVale McGee,mcgeeja01,35.0,DAL,C,42,7.0,355.0,80,125,0.64,2.0,5.0,0.4,78.0,120.0,0.65,0.648,24,41,0.585,30.0,77.0,107.0,11,4.0,26.0,36.0,54.0,186,0.0
2023,NBA,Bryce McGowens,mcgowbr01,20.0,CHO,SG,46,7.0,787.0,80,202,0.396,26.0,80.0,0.325,54.0,122.0,0.443,0.46,60,80,0.75,20.0,73.0,93.0,54,15.0,6.0,43.0,48.0,246,0.0
2023,NBA,Rodney McGruder,mcgruro01,31.0,DET,SG,32,12.0,524.0,62,152,0.408,41.0,97.0,0.423,21.0,55.0,0.382,0.543,18,22,0.818,20.0,54.0,74.0,28,16.0,1.0,11.0,39.0,183,0.0
2023,NBA,Jordan McLaughlin,mclaujo01,26.0,MIN,PG,43,0.0,678.0,61,145,0.421,24.0,78.0,0.308,37.0,67.0,0.552,0.503,15,18,0.833,15.0,47.0,62.0,148,32.0,4.0,33.0,28.0,161,0.0
2023,NBA,De'Anthony Melton,meltode01,24.0,PHI,SG,77,58.0,2150.0,277,651,0.425,157.0,403.0,0.39,120.0,248.0,0.484,0.546,69,87,0.793,69.0,243.0,312.0,197,126.0,41.0,102.0,191.0,780,0.0
2023,NBA,Sam Merrill,merrisa01,26.0,CLE,SG,5,0.0,59.0,9,22,0.409,5.0,18.0,0.278,4.0,4.0,1.0,0.523,2,2,1.0,0.0,9.0,9.0,5,4.0,0.0,0.0,3.0,25,0.0
2023,NBA,Chimezie Metu,metuch01,25.0,SAC,PF,66,0.0,689.0,129,219,0.589,9.0,38.0,0.237,120.0,181.0,0.663,0.61,54,73,0.74,47.0,151.0,198.0,40,22.0,21.0,32.0,81.0,321,0.0
2023,NBA,Khris Middleton,middlkh01,31.0,MIL,SF,33,19.0,801.0,177,406,0.436,51.0,162.0,0.315,126.0,244.0,0.516,0.499,92,102,0.902,28.0,112.0,140.0,163,23.0,5.0,71.0,68.0,497,0.0
2023,NBA,Patty Mills,millspa02,34.0,BRK,PG,40,2.0,567.0,86,209,0.411,49.0,134.0,0.366,37.0,75.0,0.493,0.529,25,30,0.833,8.0,36.0,44.0,56,15.0,3.0,30.0,32.0,246,0.0
2023,NBA,Shake Milton,miltosh01,26.0,PHI,SG,76,11.0,1567.0,241,503,0.479,56.0,148.0,0.378,185.0,355.0,0.521,0.535,99,116,0.853,39.0,152.0,191.0,240,25.0,13.0,94.0,123.0,637,0.0
2023,NBA,Justin Minaya,minayju01,23.0,POR,SF,4,0.0,89.0,7,23,0.304,3.0,12.0,0.25,4.0,11.0,0.364,0.37,0,1,0.0,3.0,12.0,15.0,4,2.0,5.0,4.0,9.0,17,0.0
2023,NBA,Josh Minott,minotjo01,20.0,MIN,SF,15,0.0,96.0,18,36,0.5,2.0,6.0,0.333,16.0,30.0,0.533,0.528,8,8,1.0,5.0,20.0,25.0,5,4.0,6.0,3.0,10.0,46,0.0
2023,NBA,Davion Mitchell,mitchda01,24.0,SAC,PG,80,9.0,1447.0,181,399,0.454,63.0,197.0,0.32,118.0,202.0,0.584,0.533,25,31,0.806,16.0,89.0,105.0,185,44.0,15.0,62.0,112.0,450,0.0
2023,NBA,Donovan Mitchell,mitchdo01,26.0,CLE,SG,68,68.0,2432.0,679,1402,0.484,245.0,635.0,0.386,434.0,767.0,0.566,0.572,319,368,0.867,63.0,226.0,289.0,301,99.0,27.0,180.0,168.0,1922,0.0
2023,NBA,Evan Mobley,mobleev01,21.0,CLE,PF,79,79.0,2715.0,525,947,0.554,22.0,102.0,0.216,503.0,845.0,0.595,0.566,205,304,0.674,187.0,524.0,711.0,224,60.0,119.0,146.0,218.0,1277,0.0
2023,NBA,Isaiah Mobley,mobleis01,23.0,CLE,PF,12,0.0,84.0,12,28,0.429,3.0,8.0,0.375,9.0,20.0,0.45,0.482,4,4,1.0,4.0,16.0,20.0,3,4.0,3.0,1.0,8.0,31,0.0
2023,NBA,Chima Moneke,monekch01,27.0,SAC,SF,2,0.0,8.0,1,2,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0,2,0.0,2.0,0.0,2.0,1,0.0,0.0,2.0,2.0,2,0.0
2023,NBA,Malik Monk,monkma01,24.0,SAC,SG,77,0.0,1719.0,357,796,0.448,143.0,398.0,0.359,214.0,398.0,0.538,0.538,184,207,0.889,32.0,171.0,203.0,298,49.0,20.0,146.0,125.0,1041,0.0
2023,NBA,Moses Moody,moodymo01,20.0,GSW,SG,63,3.0,817.0,108,227,0.476,49.0,135.0,0.363,59.0,92.0,0.641,0.584,37,53,0.698,28.0,77.0,105.0,51,18.0,7.0,34.0,54.0,302,0.0
2023,NBA,Xavier Moon,moonxa01,28.0,LAC,SG,4,0.0,20.0,3,9,0.333,1.0,3.0,0.333,2.0,6.0,0.333,0.389,0,0,,0.0,3.0,3.0,5,0.0,0.0,1.0,2.0,7,0.0
2023,NBA,Wendell Moore Jr.,moorewe01,21.0,MIN,SG,29,2.0,153.0,18,43,0.419,2.0,17.0,0.118,16.0,26.0,0.615,0.442,4,5,0.8,4.0,14.0,18.0,18,8.0,5.0,8.0,13.0,42,0.0
2023,NBA,Ja Morant,moranja01,23.0,MEM,PG,61,59.0,1948.0,566,1214,0.466,92.0,300.0,0.307,474.0,914.0,0.519,0.504,372,497,0.748,61.0,296.0,357.0,493,66.0,16.0,206.0,100.0,1596,7.0
2023,NBA,Markieff Morris,morrima02,33.0,2TM,PF,35,2.0,355.0,47,115,0.409,28.0,71.0,0.394,19.0,44.0,0.432,0.53,10,10,1.0,13.0,58.0,71.0,31,9.0,5.0,18.0,48.0,132,0.0
2023,NBA,Markieff Morris,morrima02,33.0,BRK,PF,27,1.0,285.0,33,82,0.402,20.0,49.0,0.408,13.0,33.0,0.394,0.524,10,10,1.0,13.0,46.0,59.0,25,8.0,5.0,14.0,33.0,96,0.0
2023,NBA,Markieff Morris,morrima02,33.0,DAL,PF,8,1.0,70.0,14,33,0.424,8.0,22.0,0.364,6.0,11.0,0.545,0.545,0,0,,0.0,12.0,12.0,6,1.0,0.0,4.0,15.0,36,0.0
2023,NBA,Marcus Morris,morrima03,33.0,LAC,PF,65,65.0,1825.0,274,643,0.426,112.0,308.0,0.364,162.0,335.0,0.484,0.513,68,87,0.782,29.0,229.0,258.0,114,42.0,21.0,56.0,136.0,728,0.0
2023,NBA,Monte Morris,morrimo01,27.0,WAS,PG,62,61.0,1695.0,247,515,0.48,78.0,204.0,0.382,169.0,311.0,0.543,0.555,64,77,0.831,26.0,184.0,210.0,326,43.0,13.0,60.0,75.0,636,0.0
2023,NBA,Trey Murphy III,murphtr02,22.0,NOP,SF,79,65.0,2448.0,387,800,0.484,202.0,497.0,0.406,185.0,303.0,0.611,0.61,172,190,0.905,59.0,222.0,281.0,112,89.0,43.0,61.0,155.0,1148,0.0
2023,NBA,Dejounte Murray,murrade01,26.0,ATL,SG,74,74.0,2693.0,612,1319,0.464,133.0,387.0,0.344,479.0,932.0,0.514,0.514,158,190,0.832,53.0,336.0,389.0,448,112.0,19.0,160.0,106.0,1515,1.0
2023,NBA,Jamal Murray,murraja01,25.0,DEN,PG,65,65.0,2133.0,473,1041,0.454,172.0,432.0,0.398,301.0,609.0,0.494,0.537,180,216,0.833,48.0,209.0,257.0,400,66.0,16.0,145.0,103.0,1298,1.0
2023,NBA,Keegan Murray,murrake02,22.0,SAC,SF,80,78.0,2382.0,354,782,0.453,206.0,501.0,0.411,148.0,281.0,0.527,0.584,62,81,0.765,89.0,282.0,371.0,98,61.0,42.0,60.0,162.0,976,0.0
2023,NBA,Mike Muscala,muscami01,31.0,2TM,C,63,9.0,945.0,131,292,0.449,81.0,207.0,0.391,50.0,85.0,0.588,0.587,40,52,0.769,37.0,166.0,203.0,50,15.0,24.0,23.0,98.0,383,0.0
2023,NBA,Mike Muscala,muscami01,31.0,OKC,C,43,5.0,622.0,89,203,0.438,56.0,142.0,0.394,33.0,61.0,0.541,0.576,31,39,0.795,23.0,112.0,135.0,38,11.0,19.0,14.0,70.0,265,0.0
2023,NBA,Mike Muscala,muscami01,31.0,BOS,C,20,4.0,323.0,42,89,0.472,25.0,65.0,0.385,17.0,24.0,0.708,0.612,9,13,0.692,14.0,54.0,68.0,12,4.0,5.0,9.0,28.0,118,0.0
2023,NBA,Svi Mykhailiuk,mykhasv01,25.0,2TM,SF,32,8.0,468.0,77,173,0.445,42.0,99.0,0.424,35.0,74.0,0.473,0.566,26,39,0.667,15.0,38.0,53.0,53,15.0,4.0,24.0,23.0,222,0.0
2023,NBA,Svi Mykhailiuk,mykhasv01,25.0,NYK,SF,13,0.0,40.0,6,12,0.5,6.0,10.0,0.6,0.0,2.0,0.0,0.75,3,5,0.6,0.0,7.0,7.0,1,1.0,0.0,2.0,1.0,21,0.0
2023,NBA,Svi Mykhailiuk,mykhasv01,25.0,CHO,SF,19,8.0,428.0,71,161,0.441,36.0,89.0,0.404,35.0,72.0,0.486,0.553,23,34,0.676,15.0,31.0,46.0,52,14.0,4.0,22.0,22.0,201,0.0
2023,NBA,Larry Nance Jr.,nancela02,30.0,NOP,C,65,1.0,1381.0,186,305,0.61,14.0,42.0,0.333,172.0,263.0,0.654,0.633,55,79,0.696,106.0,248.0,354.0,119,56.0,37.0,42.0,133.0,441,0.0
2023,NBA,Andrew Nembhard,nembhan01,23.0,IND,SG,75,63.0,2073.0,284,644,0.441,92.0,263.0,0.35,192.0,381.0,0.504,0.512,49,62,0.79,35.0,164.0,199.0,341,70.0,13.0,126.0,179.0,709,0.0
2023,NBA,Aaron Nesmith,nesmiaa01,23.0,IND,SF,73,60.0,1816.0,252,590,0.427,115.0,314.0,0.366,137.0,276.0,0.496,0.525,119,142,0.838,62.0,215.0,277.0,98,55.0,34.0,75.0,235.0,738,0.0
2023,NBA,Raul Neto,netora01,30.0,CLE,PG,48,1.0,505.0,57,110,0.518,12.0,42.0,0.286,45.0,68.0,0.662,0.573,31,34,0.912,10.0,36.0,46.0,79,17.0,4.0,24.0,49.0,157,0.0
2023,NBA,Georges Niang,niangge01,29.0,PHI,PF,78,1.0,1512.0,222,502,0.442,154.0,384.0,0.401,68.0,118.0,0.576,0.596,39,45,0.867,19.0,166.0,185.0,77,30.0,14.0,54.0,145.0,637,0.0
2023,NBA,Daishen Nix,nixda01,20.0,HOU,PG,57,7.0,914.0,81,237,0.342,40.0,140.0,0.286,41.0,97.0,0.423,0.426,24,36,0.667,18.0,80.0,98.0,132,31.0,7.0,86.0,59.0,226,0.0
2023,NBA,Zeke Nnaji,nnajize01,22.0,DEN,PF,53,5.0,728.0,110,196,0.561,17.0,65.0,0.262,93.0,131.0,0.71,0.605,40,62,0.645,65.0,73.0,138.0,18,17.0,23.0,31.0,105.0,277,0.0
2023,NBA,Nerlens Noel,noelne01,28.0,2TM,C,17,4.0,195.0,13,36,0.361,1.0,2.0,0.5,12.0,34.0,0.353,0.375,8,12,0.667,10.0,36.0,46.0,10,16.0,10.0,13.0,32.0,35,0.0
2023,NBA,Nerlens Noel,noelne01,28.0,DET,C,14,3.0,152.0,12,30,0.4,1.0,2.0,0.5,11.0,28.0,0.393,0.417,7,10,0.7,7.0,30.0,37.0,7,13.0,9.0,8.0,25.0,32,0.0
2023,NBA,Nerlens Noel,noelne01,28.0,BRK,C,3,1.0,43.0,1,6,0.167,0.0,0.0,,1.0,6.0,0.167,0.167,1,2,0.5,3.0,6.0,9.0,3,3.0,1.0,5.0,7.0,3,0.0
2023,NBA,Jaylen Nowell,nowelja01,23.0,MIN,SG,65,2.0,1252.0,280,625,0.448,67.0,232.0,0.289,213.0,393.0,0.542,0.502,77,99,0.778,36.0,134.0,170.0,132,42.0,5.0,65.0,101.0,704,0.0
2023,NBA,Frank Ntilikina,ntilila01,24.0,DAL,SG,47,5.0,607.0,48,132,0.364,17.0,67.0,0.254,31.0,65.0,0.477,0.428,22,33,0.667,7.0,55.0,62.0,58,16.0,7.0,29.0,65.0,135,0.0
2023,NBA,Kendrick Nunn,nunnke01,27.0,2TM,SG,70,2.0,964.0,191,450,0.424,79.0,223.0,0.354,112.0,227.0,0.493,0.512,35,41,0.854,15.0,94.0,109.0,90,28.0,7.0,66.0,66.0,496,0.0
2023,NBA,Kendrick Nunn,nunnke01,27.0,LAL,SG,39,2.0,528.0,102,251,0.406,41.0,126.0,0.325,61.0,125.0,0.488,0.488,17,21,0.81,5.0,50.0,55.0,34,11.0,3.0,31.0,35.0,262,0.0
2023,NBA,Kendrick Nunn,nunnke01,27.0,WAS,SG,31,0.0,436.0,89,199,0.447,38.0,97.0,0.392,51.0,102.0,0.5,0.543,18,20,0.9,10.0,44.0,54.0,56,17.0,4.0,35.0,31.0,234,0.0
2023,NBA,Jusuf Nurkić,nurkiju01,28.0,POR,C,52,52.0,1391.0,262,505,0.519,43.0,119.0,0.361,219.0,386.0,0.567,0.561,127,192,0.661,114.0,357.0,471.0,149,43.0,44.0,119.0,185.0,694,0.0
2023,NBA,Jordan Nwora,nworajo01,24.0,2TM,SF,62,14.0,1188.0,194,445,0.436,86.0,211.0,0.408,108.0,234.0,0.462,0.533,68,86,0.791,51.0,178.0,229.0,88,24.0,14.0,66.0,74.0,542,0.0
2023,NBA,Jordan Nwora,nworajo01,24.0,MIL,SF,38,3.0,597.0,76,197,0.386,40.0,102.0,0.392,36.0,95.0,0.379,0.487,37,43,0.86,29.0,88.0,117.0,38,12.0,7.0,34.0,34.0,229,0.0
2023,NBA,Jordan Nwora,nworajo01,24.0,IND,SF,24,11.0,591.0,118,248,0.476,46.0,109.0,0.422,72.0,139.0,0.518,0.569,31,43,0.721,22.0,90.0,112.0,50,12.0,7.0,32.0,40.0,313,0.0
2023,NBA,Chuma Okeke,okekech01,24.0,ORL,SF,27,8.0,518.0,43,122,0.352,26.0,86.0,0.302,17.0,36.0,0.472,0.459,16,21,0.762,26.0,70.0,96.0,37,19.0,11.0,17.0,40.0,128,0.0
2023,NBA,Josh Okogie,okogijo01,24.0,PHO,SG,72,26.0,1350.0,162,414,0.391,66.0,197.0,0.335,96.0,217.0,0.442,0.471,139,192,0.724,109.0,142.0,251.0,105,56.0,34.0,63.0,114.0,529,0.0
2023,NBA,Onyeka Okongwu,okongon01,22.0,ATL,C,80,18.0,1849.0,317,497,0.638,4.0,13.0,0.308,313.0,484.0,0.647,0.642,153,196,0.781,217.0,359.0,576.0,81,56.0,107.0,81.0,251.0,791,0.0
2023,NBA,Isaac Okoro,okorois01,22.0,CLE,SF,76,46.0,1652.0,175,354,0.494,62.0,171.0,0.363,113.0,183.0,0.617,0.582,78,103,0.757,52.0,135.0,187.0,87,56.0,30.0,42.0,158.0,490,0.0
2023,NBA,KZ Okpala,okpalkz01,23.0,SAC,PF,35,3.0,248.0,16,38,0.421,7.0,21.0,0.333,9.0,17.0,0.529,0.513,7,8,0.875,7.0,27.0,34.0,13,7.0,7.0,7.0,39.0,46,0.0
2023,NBA,Victor Oladipo,oladivi01,30.0,MIA,SG,42,2.0,1106.0,160,403,0.397,70.0,212.0,0.33,90.0,191.0,0.471,0.484,59,79,0.747,16.0,112.0,128.0,146,57.0,12.0,87.0,99.0,449,0.0
2023,NBA,Kelly Olynyk,olynyke01,31.0,UTA,C,68,68.0,1942.0,278,557,0.499,93.0,236.0,0.394,185.0,321.0,0.576,0.583,198,232,0.853,82.0,338.0,420.0,252,60.0,37.0,168.0,232.0,847,0.0
2023,NBA,Eugene Omoruyi,omorueu01,25.0,2TM,SF,40,6.0,645.0,101,228,0.443,25.0,89.0,0.281,76.0,139.0,0.547,0.498,51,75,0.68,43.0,68.0,111.0,28,28.0,3.0,34.0,91.0,278,0.0
2023,NBA,Eugene Omoruyi,omorueu01,25.0,OKC,SF,23,2.0,272.0,44,94,0.468,8.0,31.0,0.258,36.0,63.0,0.571,0.511,17,28,0.607,22.0,30.0,52.0,11,14.0,0.0,16.0,46.0,113,0.0
2023,NBA,Eugene Omoruyi,omorueu01,25.0,DET,SF,17,4.0,373.0,57,134,0.425,17.0,58.0,0.293,40.0,76.0,0.526,0.489,34,47,0.723,21.0,38.0,59.0,17,14.0,3.0,18.0,45.0,165,0.0
2023,NBA,Royce O'Neale,onealro01,29.0,BRK,SF,76,53.0,2409.0,229,593,0.386,163.0,419.0,0.389,66.0,174.0,0.379,0.524,50,69,0.725,55.0,329.0,384.0,283,65.0,49.0,114.0,239.0,671,1.0
2023,NBA,Cedi Osman,osmande01,27.0,CLE,SF,77,2.0,1548.0,239,530,0.451,116.0,312.0,0.372,123.0,218.0,0.564,0.56,75,108,0.694,25.0,151.0,176.0,115,35.0,11.0,52.0,122.0,669,0.0
2023,NBA,Kelly Oubre Jr.,oubreke01,27.0,CHO,SF,48,40.0,1548.0,353,819,0.431,108.0,339.0,0.319,245.0,480.0,0.51,0.497,158,208,0.76,65.0,184.0,249.0,54,68.0,18.0,64.0,141.0,972,0.0
2023,NBA,Chris Paul,paulch01,37.0,PHO,PG,59,59.0,1889.0,294,668,0.44,98.0,261.0,0.375,196.0,407.0,0.482,0.513,133,160,0.831,27.0,224.0,251.0,524,91.0,22.0,114.0,126.0,819,0.0
2023,NBA,Cameron Payne,payneca01,28.0,PHO,PG,48,15.0,968.0,188,453,0.415,68.0,185.0,0.368,120.0,268.0,0.448,0.49,49,64,0.766,12.0,94.0,106.0,214,33.0,8.0,81.0,88.0,493,0.0
2023,NBA,Gary Payton II,paytoga02,30.0,2TM,SG,22,1.0,367.0,41,69,0.594,13.0,26.0,0.5,28.0,43.0,0.651,0.688,6,7,0.857,24.0,45.0,69.0,30,22.0,5.0,16.0,43.0,101,0.0
2023,NBA,Gary Payton II,paytoga02,30.0,POR,SG,15,1.0,255.0,24,41,0.585,9.0,17.0,0.529,15.0,24.0,0.625,0.695,4,4,1.0,10.0,29.0,39.0,22,16.0,1.0,12.0,29.0,61,0.0
2023,NBA,Gary Payton II,paytoga02,30.0,GSW,SG,7,0.0,112.0,17,28,0.607,4.0,9.0,0.444,13.0,19.0,0.684,0.679,2,3,0.667,14.0,16.0,30.0,8,6.0,4.0,4.0,14.0,40,0.0
2023,NBA,Theo Pinson,pinsoth01,27.0,DAL,SG,40,1.0,323.0,31,87,0.356,22.0,62.0,0.355,9.0,25.0,0.36,0.483,11,13,0.846,10.0,53.0,63.0,46,6.0,1.0,12.0,34.0,95,1.0
2023,NBA,Scotty Pippen Jr.,pippesc02,22.0,LAL,PG,6,0.0,32.0,4,12,0.333,1.0,3.0,0.333,3.0,9.0,0.333,0.375,5,9,0.556,2.0,2.0,4.0,2,2.0,1.0,2.0,3.0,14,0.0
2023,NBA,Mason Plumlee,plumlma01,32.0,2TM,C,79,60.0,2054.0,329,484,0.68,0.0,0.0,,329.0,484.0,0.68,0.68,199,313,0.636,229.0,471.0,700.0,245,46.0,47.0,117.0,217.0,857,0.0
2023,NBA,Mason Plumlee,plumlma01,32.0,CHO,C,56,56.0,1597.0,265,396,0.669,0.0,0.0,,265.0,396.0,0.669,0.669,155,256,0.605,187.0,354.0,541.0,205,35.0,35.0,87.0,161.0,685,0.0
2023,NBA,Mason Plumlee,plumlma01,32.0,LAC,C,23,4.0,457.0,64,88,0.727,0.0,0.0,,64.0,88.0,0.727,0.727,44,57,0.772,42.0,117.0,159.0,40,11.0,12.0,30.0,56.0,172,0.0
2023,NBA,Jakob Poeltl,poeltja01,27.0,2TM,C,72,71.0,1906.0,389,618,0.629,0.0,1.0,0.0,389.0,617.0,0.63,0.629,119,201,0.592,236.0,417.0,653.0,197,66.0,86.0,125.0,195.0,897,0.0
2023,NBA,Jakob Poeltl,poeltja01,27.0,SAS,C,46,46.0,1199.0,239,388,0.616,0.0,1.0,0.0,239.0,387.0,0.618,0.616,78,129,0.605,152.0,264.0,416.0,141,36.0,52.0,96.0,118.0,556,0.0
2023,NBA,Jakob Poeltl,poeltja01,27.0,TOR,C,26,25.0,707.0,150,230,0.652,0.0,0.0,,150.0,230.0,0.652,0.652,41,72,0.569,84.0,153.0,237.0,56,30.0,34.0,29.0,77.0,341,0.0
2023,NBA,Aleksej Pokusevski,pokusal01,21.0,OKC,PF,34,25.0,701.0,108,249,0.434,38.0,104.0,0.365,70.0,145.0,0.483,0.51,22,35,0.629,45.0,114.0,159.0,64,20.0,43.0,43.0,58.0,276,0.0
2023,NBA,Jordan Poole,poolejo01,23.0,GSW,PG,82,43.0,2458.0,550,1278,0.43,214.0,637.0,0.336,336.0,641.0,0.524,0.514,361,415,0.87,32.0,193.0,225.0,369,63.0,21.0,252.0,214.0,1675,0.0
2023,NBA,Kevin Porter Jr.,porteke02,22.0,HOU,PG,59,59.0,2024.0,391,884,0.442,141.0,385.0,0.366,250.0,499.0,0.501,0.522,207,264,0.784,76.0,238.0,314.0,338,82.0,17.0,188.0,156.0,1130,1.0
2023,NBA,Michael Porter Jr.,portemi01,24.0,DEN,SF,62,62.0,1798.0,398,817,0.487,188.0,454.0,0.414,210.0,363.0,0.579,0.602,96,120,0.8,64.0,277.0,341.0,65,37.0,29.0,68.0,119.0,1080,0.0
2023,NBA,Otto Porter Jr.,porteot01,29.0,TOR,SF,8,2.0,146.0,15,30,0.5,6.0,17.0,0.353,9.0,13.0,0.692,0.6,8,8,1.0,6.0,13.0,19.0,8,11.0,0.0,4.0,7.0,44,0.0
2023,NBA,Bobby Portis,portibo01,27.0,MIL,PF,70,22.0,1818.0,398,803,0.496,95.0,257.0,0.37,303.0,546.0,0.555,0.555,96,125,0.768,154.0,518.0,672.0,105,29.0,16.0,81.0,115.0,987,0.0
2023,NBA,Kristaps Porziņģis,porzikr01,27.0,WAS,C,65,65.0,2120.0,507,1018,0.498,137.0,356.0,0.385,370.0,662.0,0.559,0.565,354,416,0.851,114.0,432.0,546.0,174,58.0,100.0,137.0,196.0,1505,0.0
2023,NBA,Micah Potter,pottemi01,24.0,UTA,PF,7,0.0,52.0,10,15,0.667,4.0,7.0,0.571,6.0,8.0,0.75,0.8,0,0,,3.0,13.0,16.0,4,1.0,0.0,2.0,5.0,24,0.0
2023,NBA,Dwight Powell,poweldw01,31.0,DAL,C,76,64.0,1458.0,197,269,0.732,0.0,5.0,0.0,197.0,264.0,0.746,0.732,112,168,0.667,149.0,165.0,314.0,69,48.0,26.0,65.0,209.0,506,0.0
2023,NBA,Norman Powell,powelno01,29.0,LAC,SG,60,8.0,1567.0,340,710,0.479,114.0,287.0,0.397,226.0,423.0,0.534,0.559,225,277,0.812,24.0,151.0,175.0,109,50.0,18.0,101.0,125.0,1019,0.0
2023,NBA,Jason Preston,prestja01,23.0,LAC,PG,14,0.0,124.0,18,41,0.439,5.0,18.0,0.278,13.0,23.0,0.565,0.5,0,2,0.0,2.0,20.0,22.0,27,2.0,0.0,10.0,7.0,41,0.0
2023,NBA,Joshua Primo,primojo01,20.0,SAS,SG,4,0.0,93.0,9,26,0.346,3.0,12.0,0.25,6.0,14.0,0.429,0.404,7,9,0.778,2.0,11.0,13.0,18,1.0,2.0,11.0,8.0,28,0.0
2023,NBA,Taurean Prince,princta02,28.0,MIN,PF,54,4.0,1192.0,177,379,0.467,74.0,194.0,0.381,103.0,185.0,0.557,0.565,65,77,0.844,15.0,117.0,132.0,84,28.0,15.0,69.0,123.0,493,0.0
2023,NBA,Payton Pritchard,pritcpa01,25.0,BOS,PG,48,3.0,643.0,101,245,0.412,56.0,154.0,0.364,45.0,91.0,0.495,0.527,12,16,0.75,25.0,63.0,88.0,64,14.0,1.0,40.0,37.0,270,1.0
2023,NBA,Trevelin Queen,queentr01,25.0,IND,SG,7,0.0,70.0,7,29,0.241,2.0,15.0,0.133,5.0,14.0,0.357,0.276,5,5,1.0,8.0,9.0,17.0,6,2.0,5.0,7.0,4.0,21,0.0
2023,NBA,Neemias Queta,quetane01,23.0,SAC,C,5,0.0,29.0,6,9,0.667,0.0,0.0,,6.0,9.0,0.667,0.667,0,2,0.0,5.0,6.0,11.0,1,0.0,2.0,1.0,7.0,12,0.0
2023,NBA,Immanuel Quickley,quickim01,23.0,NYK,SG,81,21.0,2344.0,419,936,0.448,168.0,454.0,0.37,251.0,482.0,0.521,0.537,203,248,0.819,58.0,279.0,337.0,279,80.0,14.0,100.0,166.0,1209,0.0
2023,NBA,Lester Quiñones,quinole01,22.0,GSW,SG,4,0.0,18.0,2,5,0.4,2.0,4.0,0.5,0.0,1.0,0.0,0.6,4,6,0.667,1.0,2.0,3.0,2,1.0,0.0,5.0,0.0,10,0.0
2023,NBA,Julius Randle,randlju01,28.0,NYK,PF,77,77.0,2737.0,658,1432,0.459,218.0,636.0,0.343,440.0,796.0,0.553,0.536,402,531,0.757,141.0,626.0,767.0,316,49.0,21.0,216.0,233.0,1936,0.0
2023,NBA,Austin Reaves,reaveau01,24.0,LAL,SG,64,22.0,1843.0,259,490,0.529,86.0,216.0,0.398,173.0,274.0,0.631,0.616,229,265,0.864,33.0,160.0,193.0,215,33.0,19.0,99.0,108.0,833,0.0
2023,NBA,Cam Reddish,reddica01,23.0,2TM,SF,40,20.0,990.0,139,312,0.446,45.0,144.0,0.313,94.0,168.0,0.56,0.518,64,75,0.853,18.0,70.0,88.0,57,39.0,14.0,47.0,72.0,387,0.0
2023,NBA,Cam Reddish,reddica01,23.0,NYK,SF,20,8.0,438.0,61,136,0.449,17.0,56.0,0.304,44.0,80.0,0.55,0.511,29,33,0.879,7.0,24.0,31.0,20,15.0,8.0,15.0,32.0,168,0.0
2023,NBA,Cam Reddish,reddica01,23.0,POR,SF,20,12.0,552.0,78,176,0.443,28.0,88.0,0.318,50.0,88.0,0.568,0.523,35,42,0.833,11.0,46.0,57.0,37,24.0,6.0,32.0,40.0,219,0.0
2023,NBA,Davon Reed,reedda01,27.0,2TM,SG,43,1.0,342.0,28,84,0.333,17.0,46.0,0.37,11.0,38.0,0.289,0.435,16,24,0.667,10.0,49.0,59.0,23,15.0,4.0,20.0,39.0,89,0.0
2023,NBA,Davon Reed,reedda01,27.0,DEN,SG,35,1.0,315.0,25,80,0.313,16.0,44.0,0.364,9.0,36.0,0.25,0.413,15,20,0.75,9.0,46.0,55.0,19,13.0,4.0,20.0,36.0,81,0.0
