season,lg,player,player_id,age,team,pos,g,gs,mp,fg_percent,avg_dist_fga,percent_fga_from_x2p_range,percent_fga_from_x0_3_range,percent_fga_from_x3_10_range,percent_fga_from_x10_16_range,percent_fga_from_x16_3p_range,percent_fga_from_x3p_range,fg_percent_from_x2p_range,fg_percent_from_x0_3_range,fg_percent_from_x3_10_range,fg_percent_from_x10_16_range,fg_percent_from_x16_3p_range,fg_percent_from_x3p_range,percent_assisted_x2p_fg,percent_assisted_x3p_fg,percent_dunks_of_fga,num_of_dunks,percent_corner_3s_of_3pa,corner_3_point_percent,num_heaves_attempted,num_heaves_made
2022,NBA,Tre Mann,manntr01,20,OKC,PG,60,26,1367,0.393,16.7,0.537,0.102,0.264,0.094,0.078,0.463,0.421,0.533,0.394,0.418,0.37,0.36,0.286,0.663,0.014,6,0.143,0.436,4,0
2022,NBA,Boban Marjanović,marjabo01,33,DAL,C,23,0,128,0.6,7.0,0.943,0.329,0.414,0.171,0.029,0.057,0.621,0.783,0.552,0.417,1.0,0.25,0.732,1.0,0.129,9,0.0,,0,0
2022,NBA,Lauri Markkanen,markkla01,24,CLE,SF,61,61,1878,0.445,16.5,0.459,0.226,0.144,0.061,0.028,0.541,0.548,0.679,0.446,0.326,0.5,0.358,0.684,0.993,0.081,52,0.2,0.342,0,0
2022,NBA,Naji Marshall,marshna01,24,NOP,SF,55,4,735,0.405,12.8,0.61,0.32,0.193,0.071,0.026,0.39,0.537,0.581,0.538,0.526,0.0,0.2,0.557,0.81,0.063,14,0.343,0.139,0,0
2022,NBA,Caleb Martin,martica02,26,MIA,SF,60,12,1372,0.507,12.6,0.622,0.373,0.146,0.034,0.068,0.378,0.565,0.739,0.25,0.143,0.5,0.413,0.604,0.906,0.107,36,0.452,0.4,1,0
2022,NBA,Cody Martin,martico01,26,CHO,SF,71,11,1866,0.482,12.1,0.624,0.39,0.137,0.045,0.052,0.376,0.542,0.679,0.345,0.316,0.227,0.384,0.636,0.885,0.092,34,0.597,0.379,1,0
2022,NBA,Kelan Martin,martike03,26,2TM,SF,30,1,450,0.409,14.9,0.561,0.234,0.123,0.088,0.117,0.439,0.5,0.65,0.19,0.467,0.55,0.293,0.646,1.0,0.023,3,0.347,0.423,1,0
2022,NBA,Kelan Martin,martike03,26,IND,SF,27,1,444,0.417,15.4,0.56,0.238,0.119,0.083,0.119,0.44,0.511,0.65,0.2,0.5,0.55,0.297,0.646,1.0,0.024,3,0.351,0.423,1,0
2022,NBA,Kelan Martin,martike03,26,BOS,SF,3,0,6,0.0,14.4,0.667,0.0,0.333,0.333,0.0,0.333,0.0,,0.0,0.0,,0.0,,,0.0,0,0.0,,0,0
2022,NBA,KJ Martin,martike04,21,HOU,SF,79,2,1656,0.533,9.8,0.679,0.455,0.222,0.002,0.0,0.321,0.617,0.739,0.371,0.0,,0.357,0.735,1.0,0.256,114,0.274,0.283,0,0
2022,NBA,Garrison Mathews,mathega01,25,HOU,SG,65,33,1712,0.399,22.5,0.163,0.104,0.041,0.009,0.009,0.837,0.6,0.771,0.316,0.25,0.25,0.36,0.756,0.978,0.024,10,0.244,0.33,0,0
2022,NBA,Dakota Mathias,mathida01,26,MEM,SG,6,0,16,0.333,25.1,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.333,,1.0,0.0,0,0.167,1.0,0,0
2022,NBA,Wesley Matthews,matthwe02,35,MIL,SG,49,14,1002,0.395,19.1,0.286,0.155,0.091,0.041,0.0,0.714,0.54,0.676,0.4,0.333,,0.338,0.647,0.981,0.0,0,0.382,0.367,0,0
2022,NBA,Tyrese Maxey,maxeyty01,21,PHI,PG,75,74,2650,0.485,12.9,0.689,0.258,0.237,0.121,0.073,0.311,0.512,0.654,0.466,0.317,0.479,0.427,0.45,0.712,0.017,14,0.181,0.589,2,0
2022,NBA,Skylar Mays,mayssk01,24,ATL,SG,28,5,220,0.5,12.1,0.609,0.422,0.109,0.016,0.063,0.391,0.615,0.667,0.429,0.0,0.75,0.32,0.417,1.0,0.031,2,0.36,0.222,0,0
2022,NBA,Miles McBride,mcbrimi01,21,NYK,PG,40,2,372,0.296,19.1,0.37,0.139,0.093,0.019,0.12,0.63,0.375,0.6,0.2,0.0,0.308,0.25,0.267,0.765,0.009,0,0.25,0.353,0,0
2022,NBA,Mac McClung,mccluma01,23,2TM,PG,2,0,25,0.5,16.3,0.5,0.333,0.0,0.0,0.167,0.5,0.667,0.5,,,1.0,0.333,1.0,1.0,0.0,0,0.0,,0,0
2022,NBA,Mac McClung,mccluma01,23,CHI,PG,1,0,3,1.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,,1.0,,0.0,0,,,0,0
2022,NBA,Mac McClung,mccluma01,23,LAL,SG,1,0,22,0.4,16.6,0.4,0.4,0.0,0.0,0.0,0.6,0.5,0.5,,,,0.333,1.0,1.0,0.0,0,0.0,,0,0
2022,NBA,CJ McCollum,mccolcj01,30,2TM,PG,62,62,2145,0.46,16.1,0.597,0.127,0.183,0.162,0.125,0.403,0.509,0.642,0.441,0.497,0.49,0.388,0.254,0.659,0.003,4,0.13,0.377,0,0
2022,NBA,CJ McCollum,mccolcj01,30,POR,SG,36,36,1267,0.436,16.7,0.565,0.126,0.165,0.155,0.119,0.435,0.476,0.607,0.409,0.476,0.43,0.384,0.223,0.658,0.003,2,0.166,0.313,0,0
2022,NBA,CJ McCollum,mccolcj01,30,NOP,PG,26,26,878,0.493,15.6,0.639,0.128,0.206,0.172,0.132,0.361,0.549,0.688,0.476,0.523,0.561,0.394,0.286,0.662,0.004,2,0.072,0.615,0,0
2022,NBA,T.J. McConnell,mccontj01,29,IND,PG,27,8,652,0.481,10.0,0.841,0.274,0.332,0.173,0.063,0.159,0.514,0.561,0.565,0.417,0.308,0.303,0.256,0.9,0.0,0,0.333,0.273,2,0
2022,NBA,Jalen McDaniels,mcdanja01,24,CHO,SF,55,2,895,0.484,13.4,0.575,0.283,0.224,0.051,0.016,0.425,0.562,0.75,0.386,0.231,0.75,0.38,0.61,1.0,0.075,17,0.38,0.341,1,0
2022,NBA,Jaden McDaniels,mcdanja02,21,MIN,PF,70,31,1803,0.46,13.8,0.545,0.283,0.179,0.054,0.029,0.455,0.579,0.726,0.364,0.533,0.563,0.317,0.72,0.988,0.101,46,0.496,0.36,1,0
2022,NBA,Doug McDermott,mcderdo01,30,SAS,PF,51,51,1223,0.462,16.6,0.449,0.176,0.185,0.06,0.028,0.551,0.512,0.646,0.395,0.464,0.538,0.422,0.85,0.991,0.011,5,0.188,0.542,0,0
2022,NBA,JaVale McGee,mcgeeja01,34,PHO,C,74,17,1172,0.629,4.3,0.98,0.535,0.371,0.052,0.022,0.02,0.637,0.706,0.588,0.375,0.4,0.222,0.692,1.0,0.229,100,0.0,,0,0
2022,NBA,Cameron McGriff,mcgrica01,24,POR,SF,3,0,46,0.357,13.0,0.571,0.357,0.143,0.0,0.071,0.429,0.375,0.4,0.5,,0.0,0.333,0.667,0.0,0.0,0,0.333,0.0,0,0
2022,NBA,Rodney McGruder,mcgruro01,30,DET,SG,51,2,754,0.436,18.2,0.351,0.169,0.12,0.044,0.018,0.649,0.506,0.605,0.37,0.4,0.75,0.397,0.65,1.0,0.009,1,0.459,0.418,1,0
2022,NBA,Alfonzo McKinnie,mckinal01,29,CHI,SF,17,3,206,0.393,14.1,0.557,0.311,0.082,0.082,0.082,0.443,0.441,0.526,0.6,0.0,0.4,0.333,0.733,1.0,0.148,7,0.407,0.364,0,0
2022,NBA,JaQuori McLaughlin,mclauja01,24,DAL,PG,4,0,11,0.0,21.9,0.5,0.0,0.0,0.0,0.5,0.5,0.0,,,,0.0,0.0,,,0.0,0,1.0,0.0,0,0
2022,NBA,Jordan McLaughlin,mclaujo01,25,MIN,PG,62,3,902,0.44,13.3,0.575,0.29,0.23,0.05,0.005,0.425,0.53,0.707,0.326,0.4,1.0,0.318,0.492,0.852,0.015,3,0.365,0.516,3,0
2022,NBA,Ben McLemore,mclembe01,28,POR,SG,64,6,1285,0.401,21.9,0.226,0.091,0.033,0.006,0.096,0.774,0.533,0.694,0.389,0.333,0.442,0.362,0.846,0.967,0.017,8,0.309,0.488,2,0
2022,NBA,De'Anthony Melton,meltode01,23,MEM,SG,73,15,1657,0.404,17.2,0.465,0.167,0.164,0.068,0.066,0.535,0.44,0.595,0.368,0.383,0.283,0.374,0.472,0.856,0.037,21,0.156,0.5,3,0
2022,NBA,Sam Merrill,merrisa01,25,MEM,SG,6,0,58,0.333,24.4,0.042,0.042,0.0,0.0,0.0,0.958,1.0,1.0,,,,0.304,1.0,0.714,0.0,0,0.217,0.2,0,0
2022,NBA,Chimezie Metu,metuch01,24,SAC,C,60,20,1279,0.452,14.0,0.586,0.229,0.223,0.085,0.049,0.414,0.555,0.718,0.49,0.368,0.409,0.306,0.74,0.965,0.167,63,0.301,0.304,0,0
2022,NBA,Khris Middleton,middlkh01,30,MIL,SF,66,66,2141,0.443,17.3,0.575,0.104,0.14,0.189,0.142,0.425,0.494,0.736,0.406,0.503,0.393,0.373,0.331,0.63,0.008,6,0.111,0.375,0,0
2022,NBA,C.J. Miles,milescj01,34,BOS,SG,1,0,2,,,,,,,,,,,,,,,,,,0,,,0,0
2022,NBA,Paul Millsap,millspa01,36,2TM,C,33,1,376,0.391,10.7,0.696,0.357,0.243,0.087,0.009,0.304,0.463,0.537,0.429,0.3,0.0,0.229,0.486,1.0,0.052,3,0.371,0.077,0,0
2022,NBA,Paul Millsap,millspa01,36,BRK,C,24,0,270,0.376,11.1,0.682,0.376,0.212,0.082,0.012,0.318,0.448,0.531,0.389,0.286,0.0,0.222,0.462,1.0,0.047,3,0.37,0.1,0,0
2022,NBA,Paul Millsap,millspa01,36,PHI,C,9,1,106,0.433,10.2,0.733,0.3,0.333,0.1,0.0,0.267,0.5,0.556,0.5,0.333,,0.25,0.545,1.0,0.067,0,0.375,0.0,0,0
2022,NBA,Patty Mills,millspa02,33,BRK,SG,81,48,2346,0.408,21.4,0.285,0.064,0.037,0.065,0.118,0.715,0.429,0.745,0.207,0.365,0.362,0.4,0.619,0.925,0.0,0,0.257,0.397,3,0
2022,NBA,Shake Milton,miltosh01,25,PHI,SG,55,6,1179,0.429,13.4,0.67,0.199,0.278,0.136,0.057,0.33,0.481,0.7,0.402,0.4,0.304,0.323,0.369,0.93,0.005,1,0.233,0.355,1,0
2022,NBA,Davion Mitchell,mitchda01,23,SAC,PG,75,19,2076,0.418,15.6,0.62,0.189,0.154,0.108,0.17,0.38,0.48,0.642,0.438,0.352,0.42,0.316,0.231,0.663,0.004,3,0.119,0.342,4,0
2022,NBA,Donovan Mitchell,mitchdo01,25,UTA,SG,67,67,2266,0.448,16.7,0.525,0.14,0.236,0.077,0.072,0.475,0.533,0.708,0.465,0.519,0.434,0.355,0.177,0.483,0.018,21,0.09,0.356,2,0
2022,NBA,Evan Mobley,mobleev01,20,CLE,PF,69,69,2331,0.508,8.4,0.889,0.364,0.307,0.143,0.075,0.111,0.541,0.758,0.38,0.445,0.323,0.25,0.652,0.957,0.198,151,0.228,0.333,1,0
2022,NBA,Malik Monk,monkma01,23,LAL,SG,76,37,2139,0.473,16.3,0.465,0.229,0.162,0.034,0.04,0.535,0.568,0.725,0.448,0.393,0.303,0.391,0.546,0.832,0.069,54,0.172,0.395,0,0
2022,NBA,Greg Monroe,monrogr01,31,4TM,C,14,0,195,0.561,2.9,1.0,0.632,0.351,0.0,0.018,0.0,0.561,0.694,0.35,,0.0,,0.563,,0.018,1,,,0,0
2022,NBA,Greg Monroe,monrogr01,31,MIN,C,4,0,81,0.591,3.7,1.0,0.545,0.409,0.0,0.045,0.0,0.591,0.917,0.222,,0.0,,0.692,,0.0,0,,,0,0
2022,NBA,Greg Monroe,monrogr01,31,WAS,C,2,0,18,0.5,2.3,1.0,0.75,0.25,0.0,0.0,0.0,0.5,0.667,0.0,,,,0.5,,0.0,0,,,0,0
2022,NBA,Greg Monroe,monrogr01,31,MIL,C,5,0,70,0.5,3.0,1.0,0.636,0.364,0.0,0.0,0.0,0.5,0.429,0.625,,,,0.455,,0.045,1,,,0,0
2022,NBA,Greg Monroe,monrogr01,31,UTA,C,3,0,26,0.8,2.5,1.0,0.8,0.2,0.0,0.0,0.0,0.8,1.0,0.0,,,,0.5,,0.0,0,,,0,0
2022,NBA,Moses Moody,moodymo01,19,GSW,SG,52,11,607,0.437,17.5,0.399,0.213,0.082,0.049,0.055,0.601,0.548,0.641,0.467,0.667,0.2,0.364,0.7,1.0,0.06,11,0.336,0.243,0,0
2022,NBA,Matt Mooney,moonema01,25,NYK,SG,1,0,2,0.0,25.1,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0,0.0,,0,0
2022,NBA,Xavier Moon,moonxa01,27,LAC,SG,10,0,137,0.49,16.4,0.725,0.098,0.137,0.176,0.314,0.275,0.541,0.4,0.286,0.556,0.688,0.357,0.15,0.6,0.0,0,0.071,0.0,0,0
2022,NBA,Ja Morant,moranja01,22,MEM,PG,57,57,1889,0.493,10.3,0.782,0.332,0.291,0.135,0.025,0.218,0.534,0.706,0.433,0.384,0.241,0.344,0.248,0.511,0.057,58,0.09,0.391,3,0
2022,NBA,Juwan Morgan,morgaju01,24,2TM,PF,2,0,31,0.667,17.1,0.333,0.333,0.0,0.0,0.0,0.667,1.0,1.0,,,,0.5,1.0,1.0,0.0,0,0.0,,0,0
2022,NBA,Juwan Morgan,morgaju01,24,TOR,PF,1,0,27,0.667,17.1,0.333,0.333,0.0,0.0,0.0,0.667,1.0,1.0,,,,0.5,1.0,1.0,0.0,0,0.0,,0,0
2022,NBA,Juwan Morgan,morgaju01,24,BOS,PF,1,0,4,,,,,,,,,,,,,,,,,,0,,,0,0
2022,NBA,Jaylen Morris,morrija01,26,SAS,SG,3,0,16,0.0,11.6,0.667,0.5,0.167,0.0,0.0,0.333,0.0,0.0,0.0,,,0.0,,,0.167,0,0.0,,0,0
2022,NBA,Markieff Morris,morrima02,32,MIA,PF,17,1,298,0.474,14.8,0.658,0.14,0.175,0.228,0.114,0.342,0.547,0.75,0.45,0.5,0.538,0.333,0.512,1.0,0.044,4,0.487,0.368,0,0
2022,NBA,Marcus Morris,morrima03,32,LAC,PF,54,54,1564,0.434,17.6,0.602,0.046,0.145,0.24,0.171,0.398,0.478,0.688,0.49,0.47,0.424,0.367,0.327,0.901,0.001,0,0.215,0.373,2,0
2022,NBA,Monte Morris,morrimo01,26,DEN,PG,75,74,2239,0.484,16.1,0.594,0.155,0.137,0.132,0.169,0.406,0.545,0.725,0.491,0.49,0.466,0.395,0.472,0.935,0.0,0,0.328,0.398,0,0
2022,NBA,Emmanuel Mudiay,mudiaem01,25,SAC,PG,2,0,11,0.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0,,,0,0
2022,NBA,Mychal Mulder,muldemy01,27,2TM,PG,17,3,239,0.312,20.8,0.299,0.117,0.104,0.026,0.052,0.701,0.304,0.556,0.0,0.5,0.25,0.315,0.571,1.0,0.039,2,0.241,0.385,0,0
2022,NBA,Mychal Mulder,muldemy01,27,ORL,PG,15,2,195,0.299,19.4,0.313,0.134,0.104,0.03,0.045,0.687,0.333,0.556,0.0,0.5,0.333,0.283,0.571,1.0,0.045,2,0.217,0.4,0,0
2022,NBA,Mychal Mulder,muldemy01,27,MIA,PG,2,1,44,0.4,22.2,0.2,0.0,0.1,0.0,0.1,0.8,0.0,,0.0,,0.0,0.5,,1.0,0.0,0,0.375,0.333,0,0
2022,NBA,Ade Murkey,murkead01,24,SAC,SG,1,0,1,,,,,,,,,,,,,,,,,,0,,,0,0
2022,NBA,Trey Murphy III,murphtr02,21,NOP,SF,62,1,864,0.394,18.5,0.329,0.199,0.087,0.018,0.025,0.671,0.418,0.582,0.167,0.2,0.143,0.382,0.579,0.972,0.072,17,0.392,0.466,1,0
2022,NBA,Dejounte Murray,murrade01,25,SAS,PG,68,68,2366,0.462,12.7,0.763,0.214,0.206,0.226,0.116,0.237,0.504,0.665,0.418,0.456,0.451,0.327,0.189,0.698,0.019,23,0.17,0.28,0,0
2022,NBA,Mike Muscala,muscami01,30,OKC,C,43,0,592,0.456,19.6,0.343,0.129,0.097,0.089,0.028,0.657,0.506,0.688,0.458,0.318,0.429,0.429,0.814,1.0,0.036,9,0.178,0.345,0,0
2022,NBA,Svi Mykhailiuk,mykhasv01,24,TOR,SF,56,5,716,0.389,17.0,0.427,0.218,0.098,0.06,0.051,0.573,0.5,0.588,0.522,0.286,0.333,0.306,0.54,0.951,0.038,7,0.299,0.4,0,0
2022,NBA,Abdel Nader,naderab01,28,PHO,SF,14,0,145,0.343,12.9,0.6,0.314,0.286,0.0,0.0,0.4,0.381,0.727,0.0,,,0.286,0.5,1.0,0.029,1,0.357,0.2,1,0
2022,NBA,Larry Nance Jr.,nancela02,29,2TM,PF,46,11,1040,0.522,9.1,0.717,0.466,0.17,0.057,0.024,0.283,0.599,0.704,0.476,0.214,0.333,0.329,0.689,1.0,0.194,43,0.3,0.381,1,0
2022,NBA,Larry Nance Jr.,nancela02,29,POR,C,37,11,858,0.515,10.5,0.687,0.449,0.162,0.051,0.025,0.313,0.61,0.674,0.563,0.3,0.4,0.306,0.663,1.0,0.202,35,0.274,0.294,1,0
2022,NBA,Larry Nance Jr.,nancela02,29,NOP,PF,9,0,182,0.551,7.6,0.837,0.531,0.204,0.082,0.02,0.163,0.561,0.808,0.2,0.0,0.0,0.5,0.783,1.0,0.163,8,0.5,0.75,0,0
2022,NBA,RJ Nembhard Jr.,nembhrj01,22,CLE,SG,14,0,63,0.333,8.0,0.889,0.389,0.333,0.111,0.056,0.111,0.375,0.857,0.0,0.0,0.0,0.0,0.5,,0.0,0,0.0,,0,0
2022,NBA,Aaron Nesmith,nesmiaa01,22,BOS,SF,52,3,574,0.396,18.4,0.368,0.126,0.154,0.033,0.055,0.632,0.612,0.87,0.464,0.167,0.7,0.27,0.805,0.935,0.027,5,0.383,0.205,0,0
2022,NBA,Raul Neto,netora01,29,WAS,PG,70,19,1372,0.463,12.0,0.728,0.231,0.313,0.159,0.025,0.272,0.526,0.667,0.449,0.471,0.545,0.292,0.331,0.686,0.0,0,0.142,0.294,2,0
2022,NBA,Malik Newman,newmama01,24,CLE,PG,1,0,8,0.6,14.8,0.8,0.2,0.0,0.4,0.2,0.2,0.75,1.0,,1.0,0.0,0.0,0.667,,0.0,0,0.0,,0,0
2022,NBA,Georges Niang,niangge01,28,PHI,PF,76,7,1736,0.437,19.1,0.313,0.119,0.153,0.032,0.009,0.687,0.511,0.627,0.465,0.389,0.2,0.403,0.711,0.981,0.004,2,0.305,0.39,1,0
2022,NBA,Daishen Nix,nixda01,19,HOU,SG,24,0,261,0.403,12.7,0.612,0.358,0.239,0.0,0.015,0.388,0.488,0.667,0.25,,0.0,0.269,0.4,0.714,0.045,3,0.154,0.25,1,0
2022,NBA,Zeke Nnaji,nnajize01,21,DEN,PF,41,1,698,0.516,13.1,0.57,0.355,0.156,0.005,0.054,0.43,0.557,0.727,0.241,0.0,0.4,0.463,0.576,0.946,0.124,20,0.425,0.5,0,0
2022,NBA,Nerlens Noel,noelne01,27,NYK,C,25,11,562,0.533,5.9,0.95,0.533,0.25,0.167,0.0,0.05,0.561,0.563,0.533,0.6,,0.0,0.75,,0.117,3,0.667,0.0,1,0
2022,NBA,Jaylen Nowell,nowelja01,22,MIN,SG,62,1,975,0.475,14.1,0.613,0.203,0.225,0.143,0.041,0.387,0.526,0.679,0.43,0.508,0.353,0.394,0.429,0.778,0.022,8,0.169,0.407,2,0
2022,NBA,Frank Ntilikina,ntilila01,23,DAL,SG,58,5,685,0.399,17.5,0.502,0.117,0.157,0.094,0.135,0.498,0.455,0.462,0.429,0.429,0.5,0.342,0.529,0.895,0.013,1,0.315,0.343,1,0
2022,NBA,Jusuf Nurkić,nurkiju01,27,POR,C,56,56,1579,0.535,5.9,0.907,0.49,0.35,0.03,0.037,0.093,0.563,0.653,0.481,0.278,0.364,0.268,0.627,0.933,0.062,35,0.018,1.0,0,0
2022,NBA,David Nwaba,nwabada01,29,HOU,SF,46,4,609,0.483,9.0,0.722,0.511,0.193,0.017,0.0,0.278,0.551,0.656,0.294,0.333,,0.306,0.543,1.0,0.125,22,0.408,0.3,0,0
2022,NBA,Jordan Nwora,nworajo01,23,MIL,SF,62,13,1185,0.403,16.8,0.509,0.188,0.13,0.097,0.093,0.491,0.455,0.667,0.35,0.333,0.302,0.348,0.617,0.747,0.03,10,0.295,0.343,0,0
2022,NBA,Semi Ojeleye,ojelese01,27,2TM,PF,30,0,406,0.303,15.5,0.495,0.091,0.263,0.141,0.0,0.505,0.306,0.667,0.269,0.143,,0.3,0.733,0.8,0.061,5,0.32,0.25,1,0
2022,NBA,Semi Ojeleye,ojelese01,27,MIL,PF,20,0,308,0.257,17.9,0.414,0.086,0.229,0.1,0.0,0.586,0.241,0.667,0.188,0.0,,0.268,0.857,0.818,0.057,3,0.39,0.25,1,0
2022,NBA,Semi Ojeleye,ojelese01,27,LAC,PF,10,0,98,0.414,13.2,0.69,0.103,0.345,0.241,0.0,0.31,0.4,0.667,0.4,0.286,,0.444,0.625,0.75,0.069,2,0.0,,0,0
2022,NBA,Chuma Okeke,okekech01,23,ORL,PF,70,20,1749,0.376,18.6,0.355,0.137,0.139,0.045,0.033,0.645,0.48,0.658,0.413,0.346,0.211,0.318,0.531,0.966,0.054,29,0.24,0.382,0,0
2022,NBA,Josh Okogie,okogijo01,23,MIN,SG,49,6,516,0.404,12.3,0.548,0.365,0.173,0.01,0.0,0.452,0.491,0.526,0.444,0.0,,0.298,0.607,1.0,0.115,9,0.468,0.182,0,0
2022,NBA,Onyeka Okongwu,okongon01,21,ATL,C,48,6,992,0.69,2.7,1.0,0.677,0.296,0.027,0.0,0.0,0.69,0.765,0.522,0.667,,,0.795,,0.274,59,,,0,0
2022,NBA,Isaac Okoro,okorois01,21,CLE,SF,67,61,1981,0.48,10.4,0.636,0.487,0.123,0.009,0.016,0.364,0.555,0.648,0.264,0.25,0.143,0.35,0.717,0.945,0.09,36,0.732,0.348,0,0
2022,NBA,KZ Okpala,okpalkz01,22,MIA,PF,21,0,244,0.435,12.0,0.623,0.319,0.232,0.058,0.014,0.377,0.488,0.545,0.5,0.25,0.0,0.346,0.762,1.0,0.101,7,0.615,0.5,0,0
2022,NBA,Victor Oladipo,oladivi01,29,MIA,SG,8,1,173,0.479,16.9,0.507,0.247,0.096,0.082,0.082,0.493,0.541,0.667,0.286,0.667,0.333,0.417,0.25,0.467,0.027,2,0.139,0.8,1,0
2022,NBA,Cameron Oliver,oliveca01,25,ATL,SF,2,0,43,0.667,7.8,0.8,0.6,0.133,0.0,0.067,0.2,0.75,0.667,1.0,,1.0,0.333,0.778,1.0,0.067,1,0.333,0.0,0,0
2022,NBA,Kelly Olynyk,olynyke01,30,DET,C,40,1,764,0.448,14.2,0.584,0.301,0.175,0.045,0.063,0.416,0.527,0.64,0.38,0.385,0.5,0.336,0.625,0.875,0.052,11,0.017,0.5,1,0
2022,NBA,Eugene Omoruyi,omorueu01,24,DAL,SF,4,0,18,0.4,17.7,0.6,0.0,0.2,0.2,0.2,0.4,0.333,,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0,0.5,0.0,0,0
2022,NBA,Royce O'Neale,onealro01,28,UTA,SF,77,77,2406,0.457,18.7,0.311,0.194,0.106,0.011,0.0,0.689,0.609,0.686,0.532,0.0,,0.389,0.679,0.983,0.025,10,0.307,0.383,1,0
2022,NBA,Miye Oni,onimi01,24,UTA,SG,16,0,44,0.222,21.8,0.111,0.111,0.0,0.0,0.0,0.889,1.0,1.0,,,,0.125,0.0,1.0,0.0,0,0.625,0.0,0,0
2022,NBA,Cedi Osman,osmande01,26,CLE,SF,66,3,1462,0.432,17.9,0.372,0.227,0.107,0.017,0.021,0.628,0.559,0.654,0.443,0.2,0.417,0.357,0.689,0.867,0.014,8,0.181,0.415,1,0
2022,NBA,Daniel Oturu,oturuda01,22,TOR,C,3,0,27,0.5,6.8,0.833,0.5,0.333,0.0,0.0,0.167,0.6,0.667,0.5,,,0.0,0.333,,0.0,0,0.0,,0,0
2022,NBA,Kelly Oubre Jr.,oubreke01,26,CHO,SF,76,13,1999,0.44,16.9,0.407,0.231,0.121,0.042,0.013,0.593,0.578,0.716,0.425,0.308,0.417,0.345,0.612,0.932,0.063,53,0.313,0.335,2,0
2022,NBA,Jaysean Paige,paigeja01,27,DET,PG,1,0,7,0.0,23.7,0.333,0.0,0.0,0.0,0.333,0.667,0.0,,,,0.0,0.0,,,0.0,0,0.0,,0,0
2022,NBA,Trayvon Palmer,palmetr01,27,DET,SG,1,0,17,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0,,,0,0
2022,NBA,Kevin Pangos,pangoke01,29,CLE,PG,24,3,166,0.326,17.8,0.435,0.109,0.239,0.043,0.043,0.565,0.45,0.6,0.364,0.5,0.5,0.231,0.111,0.333,0.0,0,0.038,0.0,0,0
2022,NBA,Jabari Parker,parkeja01,26,BOS,PF,12,0,112,0.474,16.6,0.579,0.211,0.184,0.026,0.158,0.421,0.455,0.75,0.286,0.0,0.333,0.5,0.6,0.875,0.105,4,0.375,0.5,1,0
2022,NBA,Eric Paschall,pascher01,25,UTA,PF,58,3,736,0.485,13.4,0.54,0.315,0.183,0.034,0.009,0.46,0.583,0.649,0.512,0.25,1.0,0.37,0.581,0.95,0.094,17,0.519,0.411,2,0
2022,NBA,Chris Paul,paulch01,36,PHO,PG,65,65,2139,0.493,16.4,0.73,0.034,0.158,0.346,0.192,0.27,0.559,0.72,0.543,0.592,0.482,0.317,0.097,0.413,0.0,0,0.08,0.313,3,0
2022,NBA,Cameron Payne,payneca01,27,PHO,PG,58,12,1278,0.409,13.8,0.641,0.187,0.3,0.112,0.041,0.359,0.449,0.536,0.381,0.53,0.333,0.336,0.183,0.634,0.002,1,0.085,0.222,1,0
2022,NBA,Elfrid Payton,paytoel01,27,PHO,PG,50,1,549,0.383,8.0,0.897,0.263,0.491,0.097,0.046,0.103,0.401,0.5,0.372,0.353,0.25,0.222,0.27,0.75,0.029,4,0.333,0.0,0,0
2022,NBA,Gary Payton II,paytoga02,29,GSW,SG,71,16,1247,0.616,10.4,0.651,0.398,0.244,0.003,0.006,0.349,0.754,0.825,0.655,0.0,0.5,0.358,0.787,1.0,0.18,55,0.6,0.403,1,0
2022,NBA,Norvel Pelle,pelleno01,28,UTA,C,3,0,19,0.6,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,,,,,0.667,,0.4,2,,,0,0
2022,NBA,Reggie Perry,perryre01,21,2TM,PF,10,1,187,0.506,15.2,0.797,0.342,0.266,0.089,0.101,0.203,0.587,0.815,0.333,0.429,0.625,0.188,0.676,1.0,0.089,6,0.063,0.0,0,0
2022,NBA,Reggie Perry,perryre01,21,POR,PF,9,1,177,0.5,10.4,0.795,0.346,0.269,0.09,0.09,0.205,0.581,0.815,0.333,0.429,0.571,0.188,0.667,1.0,0.09,6,0.063,0.0,0,0
2022,NBA,Reggie Perry,perryre01,21,IND,PF,1,0,10,1.0,20.1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,,1.0,,0.0,0,,,0,0
2022,NBA,Jamorko Pickett,pickeja01,24,DET,PF,13,0,176,0.36,21.1,0.22,0.04,0.16,0.0,0.02,0.78,0.455,0.5,0.5,,0.0,0.333,0.8,0.923,0.02,1,0.359,0.357,0,0
