season,lg,player,player_id,age,team,pos,g,gs,mp,fg_per_36_min,fga_per_36_min,fg_percent,x3p_per_36_min,x3pa_per_36_min,x3p_percent,x2p_per_36_min,x2pa_per_36_min,x2p_percent,e_fg_percent,ft_per_36_min,fta_per_36_min,ft_percent,orb_per_36_min,drb_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,pts_per_36_min
2023,NBA,Larry Nance Jr.,nancela02,30.0,NOP,C,65,1.0,1381,4.8,8.0,0.61,0.4,1.1,0.333,4.5,6.9,0.654,0.633,1.4,2.1,0.696,2.8,6.5,9.2,3.1,1.5,1.0,1.1,3.5,11.5
2023,NBA,Andrew Nembhard,nembhan01,23.0,IND,SG,75,63.0,2073,4.9,11.2,0.441,1.6,4.6,0.35,3.3,6.6,0.504,0.512,0.9,1.1,0.79,0.6,2.8,3.5,5.9,1.2,0.2,2.2,3.1,12.3
2023,NBA,Aaron Nesmith,nesmiaa01,23.0,IND,SF,73,60.0,1816,5.0,11.7,0.427,2.3,6.2,0.366,2.7,5.5,0.496,0.525,2.4,2.8,0.838,1.2,4.3,5.5,1.9,1.1,0.7,1.5,4.7,14.6
2023,NBA,Raul Neto,netora01,30.0,CLE,PG,48,1.0,505,4.1,7.8,0.518,0.9,3.0,0.286,3.2,4.8,0.662,0.573,2.2,2.4,0.912,0.7,2.6,3.3,5.6,1.2,0.3,1.7,3.5,11.2
2023,NBA,Georges Niang,niangge01,29.0,PHI,PF,78,1.0,1512,5.3,12.0,0.442,3.7,9.1,0.401,1.6,2.8,0.576,0.596,0.9,1.1,0.867,0.5,4.0,4.4,1.8,0.7,0.3,1.3,3.5,15.2
2023,NBA,Daishen Nix,nixda01,20.0,HOU,PG,57,7.0,914,3.2,9.3,0.342,1.6,5.5,0.286,1.6,3.8,0.423,0.426,0.9,1.4,0.667,0.7,3.2,3.9,5.2,1.2,0.3,3.4,2.3,8.9
2023,NBA,Zeke Nnaji,nnajize01,22.0,DEN,PF,53,5.0,728,5.4,9.7,0.561,0.8,3.2,0.262,4.6,6.5,0.71,0.605,2.0,3.1,0.645,3.2,3.6,6.8,0.9,0.8,1.1,1.5,5.2,13.7
2023,NBA,Nerlens Noel,noelne01,28.0,2TM,C,17,4.0,195,2.4,6.6,0.361,0.2,0.4,0.5,2.2,6.3,0.353,0.375,1.5,2.2,0.667,1.8,6.6,8.5,1.8,3.0,1.8,2.4,5.9,6.5
2023,NBA,Nerlens Noel,noelne01,28.0,DET,C,14,3.0,152,2.8,7.1,0.4,0.2,0.5,0.5,2.6,6.6,0.393,0.417,1.7,2.4,0.7,1.7,7.1,8.8,1.7,3.1,2.1,1.9,5.9,7.6
2023,NBA,Nerlens Noel,noelne01,28.0,BRK,C,3,1.0,43,0.8,5.0,0.167,0.0,0.0,,0.8,5.0,0.167,0.167,0.8,1.7,0.5,2.5,5.0,7.5,2.5,2.5,0.8,4.2,5.9,2.5
2023,NBA,Jaylen Nowell,nowelja01,23.0,MIN,SG,65,2.0,1252,8.1,18.0,0.448,1.9,6.7,0.289,6.1,11.3,0.542,0.502,2.2,2.8,0.778,1.0,3.9,4.9,3.8,1.2,0.1,1.9,2.9,20.2
2023,NBA,Frank Ntilikina,ntilila01,24.0,DAL,SG,47,5.0,607,2.8,7.8,0.364,1.0,4.0,0.254,1.8,3.9,0.477,0.428,1.3,2.0,0.667,0.4,3.3,3.7,3.4,0.9,0.4,1.7,3.9,8.0
2023,NBA,Kendrick Nunn,nunnke01,27.0,2TM,SG,70,2.0,964,7.1,16.8,0.424,3.0,8.3,0.354,4.2,8.5,0.493,0.512,1.3,1.5,0.854,0.6,3.5,4.1,3.4,1.0,0.3,2.5,2.5,18.5
2023,NBA,Kendrick Nunn,nunnke01,27.0,LAL,SG,39,2.0,528,7.0,17.1,0.406,2.8,8.6,0.325,4.2,8.5,0.488,0.488,1.2,1.4,0.81,0.3,3.4,3.7,2.3,0.7,0.2,2.1,2.4,17.9
2023,NBA,Kendrick Nunn,nunnke01,27.0,WAS,SG,31,0.0,436,7.3,16.4,0.447,3.1,8.0,0.392,4.2,8.4,0.5,0.543,1.5,1.7,0.9,0.8,3.6,4.5,4.6,1.4,0.3,2.9,2.6,19.3
2023,NBA,Jusuf Nurkić,nurkiju01,28.0,POR,C,52,52.0,1391,6.8,13.1,0.519,1.1,3.1,0.361,5.7,10.0,0.567,0.561,3.3,5.0,0.661,3.0,9.2,12.2,3.9,1.1,1.1,3.1,4.8,18.0
2023,NBA,Jordan Nwora,nworajo01,24.0,2TM,SF,62,14.0,1188,5.9,13.5,0.436,2.6,6.4,0.408,3.3,7.1,0.462,0.533,2.1,2.6,0.791,1.5,5.4,6.9,2.7,0.7,0.4,2.0,2.2,16.4
2023,NBA,Jordan Nwora,nworajo01,24.0,MIL,SF,38,3.0,597,4.6,11.9,0.386,2.4,6.2,0.392,2.2,5.7,0.379,0.487,2.2,2.6,0.86,1.7,5.3,7.1,2.3,0.7,0.4,2.1,2.1,13.8
2023,NBA,Jordan Nwora,nworajo01,24.0,IND,SF,24,11.0,591,7.2,15.1,0.476,2.8,6.6,0.422,4.4,8.5,0.518,0.569,1.9,2.6,0.721,1.3,5.5,6.8,3.0,0.7,0.4,1.9,2.4,19.1
2023,NBA,Chuma Okeke,okekech01,24.0,ORL,SF,27,8.0,518,3.0,8.5,0.352,1.8,6.0,0.302,1.2,2.5,0.472,0.459,1.1,1.5,0.762,1.8,4.9,6.7,2.6,1.3,0.8,1.2,2.8,8.9
2023,NBA,Josh Okogie,okogijo01,24.0,PHO,SG,72,26.0,1350,4.3,11.0,0.391,1.8,5.3,0.335,2.6,5.8,0.442,0.471,3.7,5.1,0.724,2.9,3.8,6.7,2.8,1.5,0.9,1.7,3.0,14.1
2023,NBA,Onyeka Okongwu,okongon01,22.0,ATL,C,80,18.0,1849,6.2,9.7,0.638,0.1,0.3,0.308,6.1,9.4,0.647,0.642,3.0,3.8,0.781,4.2,7.0,11.2,1.6,1.1,2.1,1.6,4.9,15.4
2023,NBA,Isaac Okoro,okorois01,22.0,CLE,SF,76,46.0,1652,3.8,7.7,0.494,1.4,3.7,0.363,2.5,4.0,0.617,0.582,1.7,2.2,0.757,1.1,2.9,4.1,1.9,1.2,0.7,0.9,3.4,10.7
2023,NBA,KZ Okpala,okpalkz01,23.0,SAC,PF,35,3.0,248,2.3,5.5,0.421,1.0,3.0,0.333,1.3,2.5,0.529,0.513,1.0,1.2,0.875,1.0,3.9,4.9,1.9,1.0,1.0,1.0,5.7,6.7
2023,NBA,Victor Oladipo,oladivi01,30.0,MIA,SG,42,2.0,1106,5.2,13.1,0.397,2.3,6.9,0.33,2.9,6.2,0.471,0.484,1.9,2.6,0.747,0.5,3.6,4.2,4.8,1.9,0.4,2.8,3.2,14.6
2023,NBA,Kelly Olynyk,olynyke01,31.0,UTA,C,68,68.0,1942,5.2,10.3,0.499,1.7,4.4,0.394,3.4,6.0,0.576,0.583,3.7,4.3,0.853,1.5,6.3,7.8,4.7,1.1,0.7,3.1,4.3,15.7
2023,NBA,Eugene Omoruyi,omorueu01,25.0,2TM,SF,40,6.0,645,5.6,12.7,0.443,1.4,5.0,0.281,4.2,7.8,0.547,0.498,2.8,4.2,0.68,2.4,3.8,6.2,1.6,1.6,0.2,1.9,5.1,15.5
2023,NBA,Eugene Omoruyi,omorueu01,25.0,OKC,SF,23,2.0,272,5.8,12.4,0.468,1.1,4.1,0.258,4.8,8.3,0.571,0.511,2.3,3.7,0.607,2.9,4.0,6.9,1.5,1.9,0.0,2.1,6.1,15.0
2023,NBA,Eugene Omoruyi,omorueu01,25.0,DET,SF,17,4.0,373,5.5,12.9,0.425,1.6,5.6,0.293,3.9,7.3,0.526,0.489,3.3,4.5,0.723,2.0,3.7,5.7,1.6,1.4,0.3,1.7,4.3,15.9
2023,NBA,Royce O'Neale,onealro01,29.0,BRK,SF,76,53.0,2409,3.4,8.9,0.386,2.4,6.3,0.389,1.0,2.6,0.379,0.524,0.7,1.0,0.725,0.8,4.9,5.7,4.2,1.0,0.7,1.7,3.6,10.0
2023,NBA,Cedi Osman,osmande01,27.0,CLE,SF,77,2.0,1548,5.6,12.3,0.451,2.7,7.3,0.372,2.9,5.1,0.564,0.56,1.7,2.5,0.694,0.6,3.5,4.1,2.7,0.8,0.3,1.2,2.8,15.6
2023,NBA,Kelly Oubre Jr.,oubreke01,27.0,CHO,SF,48,40.0,1548,8.2,19.0,0.431,2.5,7.9,0.319,5.7,11.2,0.51,0.497,3.7,4.8,0.76,1.5,4.3,5.8,1.3,1.6,0.4,1.5,3.3,22.6
2023,NBA,Chris Paul,paulch01,37.0,PHO,PG,59,59.0,1889,5.6,12.7,0.44,1.9,5.0,0.375,3.7,7.8,0.482,0.513,2.5,3.0,0.831,0.5,4.3,4.8,10.0,1.7,0.4,2.2,2.4,15.6
2023,NBA,Cameron Payne,payneca01,28.0,PHO,PG,48,15.0,968,7.0,16.8,0.415,2.5,6.9,0.368,4.5,10.0,0.448,0.49,1.8,2.4,0.766,0.4,3.5,3.9,8.0,1.2,0.3,3.0,3.3,18.3
2023,NBA,Gary Payton II,paytoga02,30.0,2TM,SG,22,1.0,367,4.0,6.8,0.594,1.3,2.6,0.5,2.7,4.2,0.651,0.688,0.6,0.7,0.857,2.4,4.4,6.8,2.9,2.2,0.5,1.6,4.2,9.9
2023,NBA,Gary Payton II,paytoga02,30.0,POR,SG,15,1.0,255,3.4,5.8,0.585,1.3,2.4,0.529,2.1,3.4,0.625,0.695,0.6,0.6,1.0,1.4,4.1,5.5,3.1,2.3,0.1,1.7,4.1,8.6
2023,NBA,Gary Payton II,paytoga02,30.0,GSW,SG,7,0.0,112,5.5,9.0,0.607,1.3,2.9,0.444,4.2,6.1,0.684,0.679,0.6,1.0,0.667,4.5,5.1,9.6,2.6,1.9,1.3,1.3,4.5,12.9
2023,NBA,Theo Pinson,pinsoth01,27.0,DAL,SG,40,1.0,323,3.5,9.7,0.356,2.5,6.9,0.355,1.0,2.8,0.36,0.483,1.2,1.4,0.846,1.1,5.9,7.0,5.1,0.7,0.1,1.3,3.8,10.6
2023,NBA,Scotty Pippen Jr.,pippesc02,22.0,LAL,PG,6,0.0,32,4.5,13.5,0.333,1.1,3.4,0.333,3.4,10.1,0.333,0.375,5.6,10.1,0.556,2.3,2.3,4.5,2.3,2.3,1.1,2.3,3.4,15.8
2023,NBA,Mason Plumlee,plumlma01,32.0,2TM,C,79,60.0,2054,5.8,8.5,0.68,0.0,0.0,,5.8,8.5,0.68,0.68,3.5,5.5,0.636,4.0,8.3,12.3,4.3,0.8,0.8,2.1,3.8,15.0
2023,NBA,Mason Plumlee,plumlma01,32.0,CHO,C,56,56.0,1597,6.0,8.9,0.669,0.0,0.0,,6.0,8.9,0.669,0.669,3.5,5.8,0.605,4.2,8.0,12.2,4.6,0.8,0.8,2.0,3.6,15.4
2023,NBA,Mason Plumlee,plumlma01,32.0,LAC,C,23,4.0,457,5.0,6.9,0.727,0.0,0.0,,5.0,6.9,0.727,0.727,3.5,4.5,0.772,3.3,9.2,12.5,3.2,0.9,0.9,2.4,4.4,13.5
2023,NBA,Jakob Poeltl,poeltja01,27.0,2TM,C,72,71.0,1906,7.3,11.7,0.629,0.0,0.0,0.0,7.3,11.7,0.63,0.629,2.2,3.8,0.592,4.5,7.9,12.3,3.7,1.2,1.6,2.4,3.7,16.9
2023,NBA,Jakob Poeltl,poeltja01,27.0,SAS,C,46,46.0,1199,7.2,11.6,0.616,0.0,0.0,0.0,7.2,11.6,0.618,0.616,2.3,3.9,0.605,4.6,7.9,12.5,4.2,1.1,1.6,2.9,3.5,16.7
2023,NBA,Jakob Poeltl,poeltja01,27.0,TOR,C,26,25.0,707,7.6,11.7,0.652,0.0,0.0,,7.6,11.7,0.652,0.652,2.1,3.7,0.569,4.3,7.8,12.1,2.9,1.5,1.7,1.5,3.9,17.4
2023,NBA,Aleksej Pokusevski,pokusal01,21.0,OKC,PF,34,25.0,701,5.5,12.8,0.434,2.0,5.3,0.365,3.6,7.4,0.483,0.51,1.1,1.8,0.629,2.3,5.9,8.2,3.3,1.0,2.2,2.2,3.0,14.2
2023,NBA,Jordan Poole,poolejo01,23.0,GSW,PG,82,43.0,2458,8.1,18.7,0.43,3.1,9.3,0.336,4.9,9.4,0.524,0.514,5.3,6.1,0.87,0.5,2.8,3.3,5.4,0.9,0.3,3.7,3.1,24.5
2023,NBA,Kevin Porter Jr.,porteke02,22.0,HOU,PG,59,59.0,2024,7.0,15.7,0.442,2.5,6.8,0.366,4.4,8.9,0.501,0.522,3.7,4.7,0.784,1.4,4.2,5.6,6.0,1.5,0.3,3.3,2.8,20.1
2023,NBA,Michael Porter Jr.,portemi01,24.0,DEN,SF,62,62.0,1798,8.0,16.4,0.487,3.8,9.1,0.414,4.2,7.3,0.579,0.602,1.9,2.4,0.8,1.3,5.5,6.8,1.3,0.7,0.6,1.4,2.4,21.6
2023,NBA,Otto Porter Jr.,porteot01,29.0,TOR,SF,8,2.0,146,3.7,7.4,0.5,1.5,4.2,0.353,2.2,3.2,0.692,0.6,2.0,2.0,1.0,1.5,3.2,4.7,2.0,2.7,0.0,1.0,1.7,10.8
2023,NBA,Bobby Portis,portibo01,27.0,MIL,PF,70,22.0,1818,7.9,15.9,0.496,1.9,5.1,0.37,6.0,10.8,0.555,0.555,1.9,2.5,0.768,3.0,10.3,13.3,2.1,0.6,0.3,1.6,2.3,19.5
2023,NBA,Kristaps Porziņģis,porzikr01,27.0,WAS,C,65,65.0,2120,8.6,17.3,0.498,2.3,6.0,0.385,6.3,11.2,0.559,0.565,6.0,7.1,0.851,1.9,7.3,9.3,3.0,1.0,1.7,2.3,3.3,25.6
2023,NBA,Micah Potter,pottemi01,24.0,UTA,PF,7,0.0,52,6.9,10.4,0.667,2.8,4.8,0.571,4.2,5.5,0.75,0.8,0.0,0.0,,2.1,9.0,11.1,2.8,0.7,0.0,1.4,3.5,16.6
2023,NBA,Dwight Powell,poweldw01,31.0,DAL,C,76,64.0,1458,4.9,6.6,0.732,0.0,0.1,0.0,4.9,6.5,0.746,0.732,2.8,4.1,0.667,3.7,4.1,7.8,1.7,1.2,0.6,1.6,5.2,12.5
2023,NBA,Norman Powell,powelno01,29.0,LAC,SG,60,8.0,1567,7.8,16.3,0.479,2.6,6.6,0.397,5.2,9.7,0.534,0.559,5.2,6.4,0.812,0.6,3.5,4.0,2.5,1.1,0.4,2.3,2.9,23.4
2023,NBA,Jason Preston,prestja01,23.0,LAC,PG,14,0.0,124,5.2,11.9,0.439,1.5,5.2,0.278,3.8,6.7,0.565,0.5,0.0,0.6,0.0,0.6,5.8,6.4,7.8,0.6,0.0,2.9,2.0,11.9
2023,NBA,Joshua Primo,primojo01,20.0,SAS,SG,4,0.0,93,3.5,10.1,0.346,1.2,4.6,0.25,2.3,5.4,0.429,0.404,2.7,3.5,0.778,0.8,4.3,5.0,7.0,0.4,0.8,4.3,3.1,10.8
2023,NBA,Taurean Prince,princta02,28.0,MIN,PF,54,4.0,1192,5.3,11.4,0.467,2.2,5.9,0.381,3.1,5.6,0.557,0.565,2.0,2.3,0.844,0.5,3.5,4.0,2.5,0.8,0.5,2.1,3.7,14.9
2023,NBA,Payton Pritchard,pritcpa01,25.0,BOS,PG,48,3.0,643,5.7,13.7,0.412,3.1,8.6,0.364,2.5,5.1,0.495,0.527,0.7,0.9,0.75,1.4,3.5,4.9,3.6,0.8,0.1,2.2,2.1,15.1
2023,NBA,Trevelin Queen,queentr01,25.0,IND,SG,7,0.0,70,3.6,14.9,0.241,1.0,7.7,0.133,2.6,7.2,0.357,0.276,2.6,2.6,1.0,4.1,4.6,8.7,3.1,1.0,2.6,3.6,2.1,10.8
2023,NBA,Neemias Queta,quetane01,23.0,SAC,C,5,0.0,29,7.4,11.2,0.667,0.0,0.0,,7.4,11.2,0.667,0.667,0.0,2.5,0.0,6.2,7.4,13.7,1.2,0.0,2.5,1.2,8.7,14.9
2023,NBA,Immanuel Quickley,quickim01,23.0,NYK,SG,81,21.0,2344,6.4,14.4,0.448,2.6,7.0,0.37,3.9,7.4,0.521,0.537,3.1,3.8,0.819,0.9,4.3,5.2,4.3,1.2,0.2,1.5,2.5,18.6
2023,NBA,Lester Quiñones,quinole01,22.0,GSW,SG,4,0.0,18,4.0,10.0,0.4,4.0,8.0,0.5,0.0,2.0,0.0,0.6,8.0,12.0,0.667,2.0,4.0,6.0,4.0,2.0,0.0,10.0,0.0,20.0
2023,NBA,Julius Randle,randlju01,28.0,NYK,PF,77,77.0,2737,8.7,18.8,0.459,2.9,8.4,0.343,5.8,10.5,0.553,0.536,5.3,7.0,0.757,1.9,8.2,10.1,4.2,0.6,0.3,2.8,3.1,25.5
2023,NBA,Austin Reaves,reaveau01,24.0,LAL,SG,64,22.0,1843,5.1,9.6,0.529,1.7,4.2,0.398,3.4,5.4,0.631,0.616,4.5,5.2,0.864,0.6,3.1,3.8,4.2,0.6,0.4,1.9,2.1,16.3
2023,NBA,Cam Reddish,reddica01,23.0,2TM,SF,40,20.0,990,5.1,11.3,0.446,1.6,5.2,0.313,3.4,6.1,0.56,0.518,2.3,2.7,0.853,0.7,2.5,3.2,2.1,1.4,0.5,1.7,2.6,14.1
2023,NBA,Cam Reddish,reddica01,23.0,NYK,SF,20,8.0,438,5.0,11.2,0.449,1.4,4.6,0.304,3.6,6.6,0.55,0.511,2.4,2.7,0.879,0.6,2.0,2.5,1.6,1.2,0.7,1.2,2.6,13.8
2023,NBA,Cam Reddish,reddica01,23.0,POR,SF,20,12.0,552,5.1,11.5,0.443,1.8,5.7,0.318,3.3,5.7,0.568,0.523,2.3,2.7,0.833,0.7,3.0,3.7,2.4,1.6,0.4,2.1,2.6,14.3
2023,NBA,Davon Reed,reedda01,27.0,2TM,SG,43,1.0,342,2.9,8.8,0.333,1.8,4.8,0.37,1.2,4.0,0.289,0.435,1.7,2.5,0.667,1.1,5.2,6.2,2.4,1.6,0.4,2.1,4.1,9.4
2023,NBA,Davon Reed,reedda01,27.0,DEN,SG,35,1.0,315,2.9,9.1,0.313,1.8,5.0,0.364,1.0,4.1,0.25,0.413,1.7,2.3,0.75,1.0,5.3,6.3,2.2,1.5,0.5,2.3,4.1,9.3
2023,NBA,Davon Reed,reedda01,27.0,LAL,SG,8,0.0,27,4.0,5.3,0.75,1.3,2.7,0.5,2.7,2.7,1.0,0.875,1.3,5.3,0.25,1.3,4.0,5.3,5.3,2.7,0.0,0.0,4.0,10.7
2023,NBA,Paul Reed,reedpa01,23.0,PHI,C,69,2.0,755,5.9,10.0,0.593,0.0,0.3,0.167,5.9,9.7,0.606,0.596,1.8,2.4,0.745,5.3,7.2,12.5,1.3,2.2,2.4,2.1,5.9,13.7
2023,NBA,Naz Reid,reidna01,23.0,MIN,C,68,11.0,1251,8.9,16.6,0.537,2.2,6.2,0.346,6.8,10.4,0.653,0.602,2.5,3.7,0.677,2.1,7.5,9.6,2.2,1.2,1.5,2.6,5.1,22.5
2023,NBA,Jared Rhoden,rhodeja01,23.0,DET,SG,14,0.0,198,3.1,8.0,0.386,0.9,3.6,0.25,2.2,4.4,0.5,0.443,1.1,1.1,1.0,2.0,4.7,6.7,0.7,0.7,0.2,0.5,4.2,8.2
2023,NBA,Josh Richardson,richajo01,29.0,2TM,SG,65,10.0,1530,5.6,13.0,0.431,2.5,6.9,0.365,3.1,6.1,0.506,0.528,1.6,1.9,0.852,1.0,3.2,4.1,4.1,1.6,0.5,2.0,2.8,15.4
2023,NBA,Josh Richardson,richajo01,29.0,SAS,SG,42,6.0,997,6.4,14.7,0.436,2.7,7.5,0.357,3.7,7.2,0.518,0.527,1.9,2.2,0.883,1.1,3.2,4.3,4.9,1.4,0.4,2.3,2.5,17.4
2023,NBA,Josh Richardson,richajo01,29.0,NOP,SG,23,4.0,533,4.2,10.0,0.419,2.2,5.8,0.384,2.0,4.2,0.468,0.53,1.1,1.4,0.762,0.7,3.0,3.8,2.5,2.0,0.6,1.6,3.2,11.7
2023,NBA,Nick Richards,richani01,25.0,CHO,C,65,9.0,1217,5.8,9.3,0.629,0.0,0.0,1.0,5.8,9.2,0.628,0.631,4.1,5.4,0.749,4.3,8.0,12.3,1.1,0.3,2.1,1.7,4.6,15.7
2023,NBA,Austin Rivers,riverau01,30.0,MIN,SG,52,10.0,1016,3.2,7.4,0.435,1.5,4.4,0.35,1.7,3.0,0.558,0.538,1.1,1.4,0.769,0.2,2.8,2.9,2.7,1.0,0.1,0.8,2.8,9.0
2023,NBA,Duncan Robinson,robindu01,28.0,MIA,SF,42,1.0,691,4.6,12.3,0.371,3.3,10.0,0.328,1.3,2.3,0.556,0.504,1.5,1.7,0.906,0.4,3.2,3.6,2.4,0.7,0.0,1.5,4.0,14.0
2023,NBA,Jeremiah Robinson-Earl,robinje02,22.0,OKC,PF,43,20.0,814,4.9,11.0,0.444,1.6,4.9,0.333,3.2,6.1,0.533,0.518,1.5,1.9,0.833,3.1,4.8,8.0,1.9,1.1,0.5,0.8,3.1,12.9
2023,NBA,Mitchell Robinson,robinmi01,24.0,NYK,C,59,58.0,1591,4.3,6.3,0.671,0.0,0.0,,4.3,6.3,0.671,0.671,1.3,2.8,0.484,6.0,6.5,12.6,1.2,1.3,2.5,0.9,3.6,9.8
2023,NBA,Orlando Robinson,robinor01,22.0,MIA,C,31,1.0,425,4.0,7.5,0.528,0.0,0.5,0.0,4.0,7.0,0.566,0.528,1.9,2.6,0.71,4.1,6.6,10.7,2.1,1.0,1.0,1.4,4.5,9.8
2023,NBA,Isaiah Roby,robyis01,24.0,SAS,PF,42,2.0,474,5.1,11.8,0.432,1.4,4.6,0.3,3.7,7.2,0.516,0.49,1.5,3.1,0.488,1.6,6.5,8.1,2.9,1.4,0.5,2.4,4.0,13.1
2023,NBA,David Roddy,roddyda01,21.0,MEM,PF,70,4.0,1258,5.2,12.0,0.429,1.9,6.1,0.307,3.3,6.0,0.553,0.506,1.2,1.9,0.631,1.4,4.1,5.5,1.7,0.8,0.5,1.6,3.1,13.3
2023,NBA,Ryan Rollins,rolliry01,20.0,GSW,PG,12,0.0,62,4.1,11.6,0.35,1.7,5.2,0.333,2.3,6.4,0.364,0.425,3.5,3.5,1.0,1.7,5.2,7.0,3.5,0.6,0.6,9.3,5.8,13.4
2023,NBA,Derrick Rose,rosede01,34.0,NYK,PG,27,0.0,338,6.5,16.9,0.384,2.0,6.7,0.302,4.5,10.2,0.438,0.443,1.2,1.3,0.917,0.9,3.4,4.3,4.9,0.7,0.5,2.3,1.9,16.2
2023,NBA,Terrence Ross,rosste01,31.0,2TM,SG,63,9.0,1330,5.4,12.6,0.43,2.6,7.0,0.368,2.8,5.6,0.507,0.532,0.7,0.9,0.794,0.6,3.6,4.2,2.6,0.9,0.3,1.2,2.6,14.1
2023,NBA,Terrence Ross,rosste01,31.0,ORL,SG,42,9.0,944,4.9,11.4,0.431,2.3,6.1,0.381,2.6,5.3,0.489,0.533,0.6,0.8,0.75,0.4,2.9,3.2,2.1,1.0,0.3,1.4,2.0,12.7
2023,NBA,Terrence Ross,rosste01,31.0,PHO,SG,21,0.0,386,6.6,15.5,0.428,3.2,9.1,0.347,3.5,6.3,0.544,0.53,1.1,1.3,0.857,1.1,5.3,6.4,3.8,0.9,0.2,0.6,4.1,17.5
2023,NBA,Terry Rozier,roziete01,28.0,CHO,SG,63,63.0,2221,8.0,19.3,0.415,2.7,8.2,0.327,5.3,11.1,0.48,0.484,2.9,3.6,0.809,0.8,3.4,4.2,5.2,1.2,0.3,2.2,1.9,21.5
2023,NBA,Ricky Rubio,rubiori01,32.0,CLE,PG,33,2.0,566,3.9,11.3,0.343,1.3,5.2,0.256,2.5,6.1,0.417,0.402,1.8,2.2,0.8,0.6,3.9,4.5,7.3,1.7,0.4,2.0,3.2,10.9
2023,NBA,D'Angelo Russell,russeda01,26.0,2TM,PG,71,71.0,2304,7.0,14.8,0.469,3.0,7.7,0.396,3.9,7.2,0.548,0.572,2.8,3.4,0.829,0.5,2.8,3.4,6.8,1.1,0.5,2.9,2.2,19.7
2023,NBA,D'Angelo Russell,russeda01,26.0,MIN,PG,54,54.0,1778,6.8,14.7,0.465,3.0,7.7,0.391,3.8,7.0,0.546,0.567,2.9,3.4,0.856,0.6,2.8,3.3,6.8,1.2,0.4,3.0,2.4,19.6
2023,NBA,D'Angelo Russell,russeda01,26.0,LAL,PG,17,17.0,526,7.3,15.1,0.484,3.1,7.6,0.414,4.2,7.5,0.555,0.588,2.5,3.4,0.735,0.5,2.9,3.4,7.0,0.7,0.5,2.7,1.6,20.3
2023,NBA,Matt Ryan,ryanma01,25.0,2TM,SF,34,0.0,310,4.6,12.5,0.37,3.7,9.8,0.381,0.9,2.8,0.333,0.519,1.2,1.4,0.833,0.5,2.6,3.0,1.9,0.6,0.1,0.8,3.1,14.2
2023,NBA,Matt Ryan,ryanma01,25.0,LAL,SF,12,0.0,129,4.2,13.7,0.306,3.6,9.8,0.371,0.6,3.9,0.143,0.439,1.1,1.4,0.8,0.6,3.3,3.9,1.1,0.6,0.0,0.8,3.9,13.1
2023,NBA,Matt Ryan,ryanma01,25.0,MIN,SF,22,0.0,181,5.0,11.7,0.424,3.8,9.7,0.388,1.2,2.0,0.6,0.585,1.2,1.4,0.857,0.4,2.0,2.4,2.4,0.6,0.2,0.8,2.6,14.9
2023,NBA,Domantas Sabonis,sabondo01,26.0,SAC,C,79,79.0,2736,7.6,12.3,0.615,0.4,1.1,0.373,7.2,11.3,0.639,0.632,4.3,5.8,0.742,3.3,9.5,12.8,7.5,0.9,0.5,3.0,3.7,19.9
2023,NBA,Luka Šamanić,samanlu01,23.0,UTA,PF,7,4.0,161,5.8,12.7,0.456,1.8,6.9,0.258,4.0,5.8,0.692,0.526,2.0,2.9,0.692,0.0,6.7,6.7,3.4,1.3,0.4,2.2,3.8,15.4
2023,NBA,Dario Šarić,saricda01,28.0,2TM,C,57,12.0,806,5.7,12.4,0.458,2.0,5.1,0.391,3.7,7.2,0.506,0.54,2.8,3.4,0.829,2.4,6.9,9.2,3.3,0.9,0.3,2.5,4.4,16.2
2023,NBA,Dario Šarić,saricda01,28.0,PHO,PF,37,12.0,533,5.1,12.0,0.427,1.8,4.7,0.391,3.3,7.4,0.45,0.503,2.4,3.0,0.818,2.6,7.0,9.6,3.8,0.9,0.3,2.4,4.7,14.5
2023,NBA,Dario Šarić,saricda01,28.0,OKC,C,20,0.0,273,6.7,13.1,0.515,2.4,6.1,0.391,4.4,7.0,0.623,0.606,3.6,4.2,0.844,1.8,6.7,8.6,2.2,0.9,0.3,2.5,4.0,19.4
2023,NBA,Olivier Sarr,sarrol01,23.0,OKC,C,9,1.0,114,4.7,9.5,0.5,0.3,2.5,0.125,4.4,6.9,0.636,0.517,1.6,2.2,0.714,3.8,6.0,9.8,1.3,0.3,1.6,1.3,5.4,11.4
2023,NBA,Jordan Schakel,schakjo01,24.0,WAS,SF,2,0.0,6,6.0,12.0,0.5,6.0,6.0,1.0,0.0,6.0,0.0,0.75,0.0,0.0,,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,18.0
2023,NBA,Admiral Schofield,schofad01,25.0,ORL,PF,37,0.0,451,4.4,9.7,0.451,1.9,5.9,0.324,2.5,3.8,0.646,0.549,1.7,1.8,0.913,1.8,3.1,4.9,2.5,0.6,0.4,1.3,4.9,12.4
2023,NBA,Dennis Schröder,schrode01,29.0,LAL,PG,66,50.0,1986,4.9,11.8,0.415,1.3,4.1,0.329,3.6,7.7,0.461,0.472,3.9,4.6,0.857,0.4,2.6,3.0,5.4,0.9,0.2,2.0,2.6,15.0
